customer_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
3450,59,6,7360.77,2,2,3,223
3451,15,9,7139.17,4,4,3,443
3452,2,2,2808.6800000000003,4,1,1,411
3453,72,6,6294.04,2,2,3,223
3454,121,5,5561.38,1,2,2,122
3455,9,6,4674.13,4,2,2,422
3456,63,3,4206.89,2,1,2,212
3457,97,3,2726.46,1,1,1,111
3458,55,4,5141.16,2,1,2,212
3459,66,3,4164.04,2,1,1,211
3460,23,9,12544.76,3,4,4,344
3461,26,7,8401.21,3,3,4,334
3462,44,5,5392.75,3,2,2,322
3463,24,4,3021.68,3,1,1,311
3464,17,2,1891.06,4,1,1,411
3465,72,10,10063.64,2,4,4,244
3466,68,3,2421.71,2,1,1,211
3467,5,6,8292.41,4,2,4,424
3468,1,7,7428.03,4,3,3,433
3469,36,4,3712.6400000000003,3,1,1,311
3470,2,8,14126.25,4,4,4,444
3471,183,4,4637.4800000000005,1,1,2,112
3472,5,6,6900.7,4,2,3,423
3473,12,4,5487.64,4,1,2,412
3474,71,5,4654.08,2,2,2,222
3475,3,4,3785.92,4,1,1,411
3476,80,5,2254.2599999999998,2,2,1,221
3477,64,8,10212.17,2,4,4,244
3478,40,6,6445.49,3,2,3,323
3479,31,6,6015.17,3,2,2,322
3480,16,4,4659.76,4,1,2,412
3481,53,7,4988.41,2,3,2,232
3482,27,8,11842.05,3,4,4,344
3483,245,6,8078.03,1,2,3,123
3484,20,7,10169.77,3,3,4,334
3485,215,3,3163.31,1,1,1,111
3486,9,4,4722.08,4,1,2,412
3487,10,3,3715.32,4,1,1,411
3488,17,2,2167.79,4,1,1,411
3489,108,6,8300.15,1,2,4,124
3490,24,5,4739.7,3,2,2,322
3491,189,4,3151.67,1,1,1,111
3492,50,3,4141.43,2,1,1,211
3493,93,6,10053.82,1,2,4,124
3494,4,4,5122.71,4,1,2,412
3495,13,7,8626.65,4,3,4,434
3496,180,4,4725.38,1,1,2,112
3497,21,3,3744.0699999999997,3,1,1,311
3498,89,6,5177.0599999999995,1,2,2,122
3499,29,7,7673.4800000000005,3,3,3,333
3500,59,6,4922.41,2,2,2,222
5034,173,3,1519.92,1,1,1,111
